age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,income-class
49,7, White, Male,0,0,40,0
40,9, White, Male,0,0,40,0
64,16, Asian-Pac-Islander, Male,0,0,40,1
54,14, White, Male,7688,0,40,1
27,10, Asian-Pac-Islander, Male,0,0,55,0
18,10, White, Female,0,0,20,0
68,5, Black, Male,0,0,44,0
64,16, White, Male,0,0,80,1
36,9, Amer-Indian-Eskimo, Male,0,0,40,0
21,9, White, Male,0,0,24,0
22,10, White, Male,0,0,30,0
61,13, White, Male,0,0,40,0
24,10, White, Male,0,0,10,0
49,13, White, Male,0,0,50,1
25,10, White, Female,0,0,30,0
29,10, White, Male,0,0,45,0
22,9, Black, Female,0,0,40,0
57,10, Amer-Indian-Eskimo, Male,0,0,40,0
41,13, White, Female,0,1741,40,0
29,9, White, Male,0,0,40,1
20,10, Black, Female,0,0,35,0
47,15, White, Male,0,0,45,1
22,9, White, Female,0,0,55,0
59,11, White, Male,0,0,50,1
42,14, Amer-Indian-Eskimo, Male,0,0,40,1
64,10, White, Female,0,0,35,0
29,9, Black, Male,0,0,40,0
25,10, White, Male,0,0,20,0
62,10, White, Female,0,0,40,0
44,14, White, Male,10520,0,45,1
21,9, White, Female,0,0,40,0
60,10, White, Male,7298,0,40,1
46,6, Black, Male,0,0,40,0
44,13, White, Male,0,2258,40,1
21,9, White, Female,0,0,19,0
18,7, White, Male,0,0,18,0
39,13, White, Female,5013,0,32,0
33,14, White, Male,0,0,45,1
63,2, White, Male,0,0,40,0
52,9, White, Male,0,0,52,1
17,5, Black, Male,0,0,22,0
45,15, White, Male,0,1485,50,1
31,9, White, Male,0,0,40,0
35,10, White, Male,0,0,40,0
31,9, White, Male,0,0,40,1
51,10, White, Female,0,0,40,0
48,9, White, Male,0,0,60,0
28,9, Amer-Indian-Eskimo, Male,0,0,40,0
38,10, White, Female,0,0,40,0
43,13, White, Male,0,0,40,1
30,9, White, Male,0,0,40,0
24,8, White, Male,0,0,55,0
46,13, White, Male,0,0,60,1
50,6, White, Male,0,0,60,0
22,9, White, Male,0,0,35,0
18,9, Black, Male,0,0,15,0
53,13, White, Male,0,0,45,1
40,13, White, Male,0,0,44,1
36,16, White, Male,0,0,35,0
32,13, White, Male,0,0,43,1
39,9, White, Male,0,0,12,0
46,9, White, Male,0,0,40,0
26,13, White, Male,0,0,42,0
19,10, White, Male,0,0,15,0
24,9, White, Female,0,0,40,0
28,14, White, Male,0,0,40,0
25,14, White, Female,0,0,40,0
44,10, White, Male,0,0,40,1
38,9, White, Male,0,0,40,0
42,14, White, Male,0,0,45,0
28,9, White, Male,0,0,40,0
47,13, Black, Male,0,0,60,1
46,9, White, Male,3411,0,35,0
21,10, White, Female,0,0,40,0
35,13, White, Female,0,0,45,0
26,9, White, Male,0,0,40,0
21,10, White, Female,0,0,30,0
67,4, White, Male,0,0,40,0
54,9, White, Male,0,0,40,1
26,14, White, Male,0,0,25,0
51,13, White, Female,0,0,50,0
27,10, White, Male,0,0,45,0
39,10, White, Female,0,0,40,0
32,13, White, Female,0,0,48,1
52,9, White, Male,0,0,40,0
21,10, Black, Male,0,0,40,0
27,9, White, Male,0,0,38,0
46,4, White, Male,0,0,45,0
42,11, White, Male,0,0,30,0
79,13, White, Male,0,0,20,1
50,13, Amer-Indian-Eskimo, Female,0,0,40,1
43,10, White, Male,2174,0,40,0
51,14, White, Male,0,0,60,0
45,10, White, Male,7298,0,50,1
65,9, White, Male,991,0,20,0
66,13, White, Male,0,0,5,1
36,11, White, Male,0,0,99,0
26,12, White, Female,0,0,36,0
28,10, Black, Male,0,0,50,0
39,15, White, Male,0,0,45,1
43,10, White, Male,0,0,60,0
20,9, White, Female,0,0,40,0
29,10, White, Male,0,0,40,0
32,13, White, Male,0,1848,50,1
44,13, White, Female,3325,0,40,0
60,10, White, Male,0,0,40,0
34,9, White, Male,0,0,40,1
60,9, White, Female,0,0,40,0
38,7, White, Female,0,0,40,0
29,11, White, Male,0,0,40,0
41,10, White, Male,0,1408,40,0
49,13, White, Female,0,0,40,0
37,3, White, Female,0,0,40,0
37,16, White, Female,0,2559,60,1
43,10, White, Male,0,0,38,1
41,14, White, Female,4650,0,55,0
19,5, White, Male,0,0,60,0
29,10, White, Male,0,0,35,0
40,9, White, Male,0,0,15,0
53,4, White, Male,0,0,40,1
27,13, White, Male,0,0,55,0
44,9, White, Male,7298,0,50,1
29,12, White, Female,0,0,38,0
25,3, Other, Male,0,0,40,0
38,9, White, Male,0,0,55,0
48,13, White, Male,0,0,50,1
18,10, White, Female,0,0,12,0
50,9, White, Male,0,1408,50,0
37,9, White, Female,0,0,40,1
48,13, White, Female,0,0,20,0
50,10, White, Male,0,0,32,0
24,10, White, Female,0,0,30,0
34,10, Black, Male,0,0,40,1
19,10, White, Male,0,0,40,0
39,9, White, Male,0,0,40,0
40,10, White, Female,0,0,40,0
30,9, White, Female,0,0,40,0
27,9, White, Male,0,0,40,0
46,10, White, Male,0,0,40,1
24,13, White, Female,0,0,50,0
18,8, White, Male,0,0,20,0
50,16, White, Male,0,0,60,1
42,7, White, Male,0,0,40,0
42,5, White, Male,0,0,40,0
37,11, White, Male,3471,0,40,0
57,10, White, Female,0,0,16,0
27,13, Asian-Pac-Islander, Male,0,0,40,1
31,6, White, Male,0,0,40,0
34,14, White, Female,0,0,40,0
55,9, White, Female,0,0,40,0
56,7, White, Male,0,0,40,0
36,13, White, Female,0,1672,38,0
35,10, White, Male,0,0,40,0
28,14, White, Male,0,0,50,0
38,13, White, Male,0,0,40,0
30,9, White, Male,0,0,60,0
18,10, White, Female,0,0,20,0
35,11, White, Male,0,0,40,1
53,9, White, Female,0,0,40,0
46,15, White, Female,0,0,40,0
45,10, White, Male,0,0,40,0
35,6, Asian-Pac-Islander, Male,0,0,60,0
41,9, White, Male,0,0,40,0
60,9, White, Male,0,0,70,1
18,10, White, Male,0,1602,15,0
19,9, White, Male,0,0,40,0
24,9, White, Male,0,1579,50,0
56,13, White, Male,15024,0,40,1
28,9, White, Male,0,0,70,0
29,9, White, Male,0,0,32,0
35,10, White, Male,0,0,40,0
18,9, White, Male,0,0,35,0
53,9, White, Male,0,0,40,0
26,14, White, Male,0,0,20,0
55,10, White, Male,0,0,40,1
45,10, White, Male,0,0,40,1
28,9, White, Male,0,0,40,0
32,13, White, Male,0,0,40,1
27,9, White, Male,0,0,40,0
35,9, White, Female,0,0,40,0
36,9, White, Female,0,0,37,0
41,13, White, Male,15024,0,45,1
23,13, White, Male,0,0,20,0
22,8, White, Male,0,0,40,0
36,15, White, Male,25236,0,40,1
65,13, White, Male,0,0,40,1
25,9, White, Female,0,0,40,0
33,10, White, Male,0,1887,40,1
31,10, White, Male,0,0,40,0
50,13, White, Male,0,0,40,1
49,10, White, Male,0,0,50,1
43,13, White, Female,0,0,40,0
23,10, White, Female,0,0,40,0
34,14, Asian-Pac-Islander, Male,3103,0,40,1
23,10, Black, Female,0,0,40,0
63,6, White, Male,0,0,40,0
33,9, White, Male,0,0,40,0
51,13, White, Male,0,0,50,0
31,9, White, Male,0,0,45,0
32,10, White, Female,2597,0,40,0
31,10, Black, Female,0,0,36,0
47,11, White, Male,0,0,40,1
54,10, White, Male,0,0,40,1
23,10, White, Male,0,0,40,0
34,9, White, Male,0,0,40,1
46,7, Black, Female,0,0,35,1
34,12, White, Male,0,0,50,1
31,9, White, Male,0,0,50,0
41,9, White, Male,0,0,40,0
27,11, White, Male,0,0,30,0
23,10, White, Male,0,0,40,0
59,12, White, Male,0,0,40,0
56,9, White, Male,5013,0,40,0
35,9, Amer-Indian-Eskimo, Male,0,0,40,0
59,9, White, Male,0,0,45,0
47,11, White, Male,0,0,40,1
51,9, White, Female,0,0,44,0
42,13, White, Female,0,0,45,0
29,10, White, Female,0,0,40,0
23,9, White, Male,0,0,45,0
43,9, White, Male,0,0,60,0
46,10, White, Male,0,0,40,0
30,10, White, Female,0,0,40,0
23,10, White, Female,0,0,20,0
29,14, White, Female,0,0,35,0
33,9, White, Female,0,0,45,0
33,9, Black, Male,2105,0,40,0
46,10, White, Female,0,0,45,0
35,10, Black, Female,0,0,40,0
36,13, White, Male,0,1887,40,1
25,9, White, Female,0,0,37,0
35,13, White, Male,0,0,40,0
30,4, White, Male,0,0,42,0
39,10, Asian-Pac-Islander, Male,0,0,84,1
37,10, White, Male,0,0,55,0
22,9, White, Male,0,0,42,0
25,9, White, Male,0,0,60,0
50,9, Black, Female,0,0,40,0
33,11, White, Male,0,0,45,0
59,3, White, Male,0,0,40,0
24,9, White, Female,0,0,40,0
41,13, White, Male,0,0,55,0
60,13, White, Male,0,0,60,0
19,9, White, Male,0,0,30,0
23,10, White, Male,0,0,40,0
57,14, White, Male,99999,0,40,1
36,14, White, Male,0,1977,40,1
24,13, White, Male,0,0,40,0
32,9, White, Male,0,0,50,1
27,13, White, Male,0,0,45,1
43,11, White, Female,0,0,55,0
54,11, White, Female,0,0,40,0
22,9, White, Male,0,0,45,0
29,9, White, Male,0,0,50,0
22,8, Amer-Indian-Eskimo, Male,0,0,50,0
37,13, White, Male,0,0,50,1
38,16, White, Male,0,0,50,1
34,10, White, Male,0,0,40,0
45,10, White, Male,0,0,84,1
28,2, White, Female,0,0,40,0
68,16, White, Female,0,0,40,0
36,9, Asian-Pac-Islander, Male,0,0,40,0
20,5, White, Male,0,0,30,0
24,10, White, Female,0,0,45,0
38,10, White, Female,0,0,40,0
32,13, White, Female,0,0,40,0
34,10, White, Male,7298,0,50,1
47,9, White, Female,2174,0,40,0
28,13, White, Female,0,0,50,0
32,15, White, Male,0,0,40,1
58,9, White, Male,0,0,40,0
64,15, White, Male,99999,0,35,1
38,10, White, Female,0,0,50,0
43,9, White, Female,0,0,40,0
28,8, White, Male,0,0,40,0
23,13, Asian-Pac-Islander, Female,0,0,20,0
25,5, Black, Male,2907,0,40,0
41,9, Black, Male,2354,0,40,0
41,10, Black, Male,0,0,40,0
27,13, White, Male,0,0,40,0
54,4, White, Male,0,0,30,0
28,9, White, Female,0,0,25,0
29,4, White, Male,0,2042,40,0
36,9, White, Male,0,0,30,0
41,13, Asian-Pac-Islander, Male,0,1977,60,1
60,10, White, Male,0,0,40,0
34,14, White, Male,0,0,38,0
27,10, White, Female,0,0,42,1
60,6, White, Male,0,0,40,0
39,11, White, Male,0,0,40,0
59,8, Black, Male,0,0,35,0
34,16, White, Male,0,0,32,1
36,11, White, Male,0,0,40,0
54,10, White, Male,0,0,40,1
48,11, White, Male,0,0,40,1
19,4, White, Male,0,0,33,0
40,15, White, Male,0,0,40,1
25,9, White, Male,0,0,45,0
39,12, White, Male,0,0,40,0
34,10, White, Male,0,0,40,0
30,9, White, Female,0,0,30,0
43,9, Black, Female,0,0,24,0
35,13, Asian-Pac-Islander, Male,0,0,40,1
36,16, White, Male,0,1887,50,1
59,9, White, Male,0,0,65,1
33,9, White, Male,0,0,40,0
22,10, White, Male,0,0,50,0
48,9, White, Male,0,0,45,0
54,9, White, Female,0,0,40,0
49,10, White, Female,0,0,38,0
37,13, White, Female,0,0,40,0
45,9, Black, Male,0,0,40,0
51,10, White, Female,0,0,40,0
46,10, White, Male,0,0,40,0
31,13, White, Female,0,0,40,1
39,10, Black, Female,0,0,50,1
35,9, White, Male,5013,0,40,0
26,13, White, Female,0,0,40,1
51,10, White, Male,7298,0,40,1
31,14, Asian-Pac-Islander, Male,0,0,6,0
39,9, White, Male,0,0,40,1
26,7, White, Male,0,0,30,0
25,13, White, Male,0,0,35,0
61,10, White, Male,0,1887,40,1
49,9, White, Female,0,0,40,0
53,13, White, Female,0,0,45,0
52,1, White, Male,0,0,40,0
52,9, White, Male,0,0,55,0
50,9, Black, Male,0,0,40,0
29,13, White, Female,13550,0,35,1
76,4, White, Male,0,0,30,0
19,9, White, Female,0,0,15,0
25,9, White, Male,0,0,40,0
45,9, White, Female,0,0,40,0
34,12, White, Female,0,0,35,0
20,10, White, Female,0,0,16,0
27,10, White, Male,0,0,40,0
41,10, White, Male,2829,0,40,0
43,9, White, Male,0,0,60,0
23,9, White, Female,0,0,40,0
37,10, Black, Female,0,0,40,0
31,13, White, Male,0,0,40,0
33,10, White, Male,0,0,4,0
28,12, White, Male,0,0,20,0
35,10, White, Female,0,0,40,0
41,12, White, Male,0,0,75,1
17,7, White, Female,0,0,12,0
41,13, Black, Female,0,0,40,1
44,11, White, Male,0,0,45,0
47,4, White, Male,0,0,40,0
24,9, Black, Male,0,0,40,0
38,11, White, Female,0,0,40,0
34,10, Black, Male,0,0,52,0
62,9, Black, Female,0,0,35,0
27,9, White, Male,0,0,38,0
59,10, White, Female,0,0,40,1
35,14, White, Male,0,0,40,0
38,9, Black, Female,0,0,32,0
28,10, White, Female,0,0,50,0
28,9, White, Female,0,0,38,0
59,5, White, Male,0,0,40,0
42,10, White, Female,0,0,40,0
54,14, White, Female,0,0,32,1
39,9, White, Male,0,0,45,0
41,13, White, Male,0,0,40,0
43,13, White, Female,0,0,40,0
32,13, Asian-Pac-Islander, Male,0,0,50,1
62,10, White, Female,0,1617,33,0
58,9, White, Female,0,0,40,0
43,9, White, Male,0,0,40,0
31,9, White, Female,0,0,40,0
51,14, White, Female,0,0,70,1
54,13, Black, Female,0,0,36,0
20,10, White, Male,0,0,70,0
35,10, White, Male,0,0,40,1
22,9, White, Female,0,0,36,0
38,13, White, Male,6849,0,60,0
42,9, White, Male,0,0,40,0
44,14, White, Male,0,0,40,1
28,9, White, Male,0,0,70,1
74,10, White, Male,0,0,35,1
34,9, Black, Female,0,0,40,0
50,9, White, Male,0,0,52,0
50,11, White, Female,0,0,40,0
43,9, White, Male,0,0,40,0
29,9, White, Male,0,0,40,0
61,9, White, Male,0,0,50,1
21,10, Asian-Pac-Islander, Female,0,0,40,0
47,16, White, Male,0,0,40,1
39,12, White, Female,0,1380,40,0
33,9, White, Male,0,0,40,0
22,9, Black, Female,0,0,37,0
38,10, Black, Female,0,0,40,0
45,10, White, Male,0,0,40,0
42,9, White, Male,0,0,45,1
35,10, White, Male,0,0,45,0
21,9, White, Female,0,0,40,0
49,11, Black, Female,0,0,44,0
50,13, Other, Female,0,0,40,0
36,16, White, Female,0,0,36,1
20,9, White, Male,0,0,20,0
49,9, Black, Female,0,0,40,0
40,13, White, Male,0,0,60,1
22,10, White, Female,0,0,40,0
67,7, White, Female,0,0,20,0
21,10, Other, Female,0,0,40,0
60,9, Amer-Indian-Eskimo, Male,0,0,50,0
17,7, White, Female,0,0,12,0
43,14, White, Female,15024,0,32,1
49,13, White, Male,0,0,45,1
41,13, Black, Female,99999,0,60,1
38,10, White, Male,0,0,40,0
38,9, White, Male,0,0,40,0
35,12, White, Male,0,0,99,1
40,10, White, Male,0,0,40,0
40,9, White, Male,0,0,60,1
46,9, White, Female,0,0,40,0
25,10, White, Female,0,0,22,0
36,9, Black, Male,5178,0,40,1
24,12, White, Male,0,0,48,0
62,9, White, Male,0,0,48,0
54,1, Asian-Pac-Islander, Male,0,0,40,0
23,13, White, Female,0,0,40,0
60,9, White, Female,0,0,40,0
18,9, White, Female,0,0,8,0
41,10, Black, Female,0,0,40,0
45,14, White, Female,0,0,40,0
62,11, Black, Female,0,0,40,0
28,13, Black, Female,0,0,40,0
36,10, White, Male,0,0,60,1
31,9, White, Male,0,0,40,0
33,9, White, Male,0,0,50,0
62,15, White, Male,0,0,16,0
27,4, White, Female,0,0,40,0
42,11, Black, Female,0,0,40,1
55,5, Black, Male,0,0,37,0
41,9, White, Female,0,0,50,0
26,10, White, Male,4064,0,50,0
45,10, White, Female,0,0,40,1
67,9, White, Male,0,0,65,0
25,11, White, Male,0,0,45,0
30,9, White, Male,0,1887,48,1
22,13, White, Male,0,0,40,0
19,10, White, Male,0,0,20,0
26,13, White, Female,0,0,45,0
61,9, White, Male,0,0,50,0
32,15, White, Female,13550,0,50,1
43,9, White, Female,0,0,40,0
53,9, White, Female,0,0,20,0
53,10, White, Male,0,0,45,0
42,8, White, Male,0,0,10,0
36,9, White, Female,0,0,40,1
55,13, White, Male,0,0,99,0
35,13, White, Male,7298,0,40,1
17,7, White, Female,0,0,16,0
55,15, White, Female,0,0,35,0
36,9, White, Male,0,0,40,0
40,14, White, Female,0,0,40,1
54,6, Black, Female,0,0,10,0
45,13, White, Male,0,0,45,0
48,10, White, Male,0,0,40,1
40,15, White, Male,0,0,60,1
31,13, White, Male,0,0,50,0
26,13, Asian-Pac-Islander, Male,0,0,40,0
34,10, White, Female,0,1485,40,1
19,9, Other, Female,0,0,25,0
31,12, White, Male,0,0,40,0
34,9, White, Female,0,0,30,0
55,14, White, Male,0,0,55,1
38,10, White, Male,0,0,40,0
21,9, White, Male,0,0,20,0
27,4, White, Male,0,0,40,0
35,9, Black, Male,0,0,40,0
20,10, Other, Female,0,0,20,0
24,11, White, Female,0,0,38,0
18,7, White, Male,0,0,4,0
28,10, White, Female,0,0,40,0
36,9, White, Female,0,0,40,0
66,10, White, Male,0,1258,20,0
19,10, White, Female,0,0,15,0
59,6, White, Female,0,0,36,0
33,9, White, Male,0,0,46,0
28,4, White, Male,0,0,40,0
34,13, White, Male,0,2001,40,0
41,10, White, Female,0,0,55,0
30,7, White, Male,0,0,45,0
59,9, White, Male,0,0,40,0
42,13, White, Male,0,0,60,0
47,9, Black, Female,14084,0,38,1
29,6, White, Female,0,0,40,0
60,10, White, Male,0,0,50,1
53,9, White, Male,5013,0,35,0
41,4, White, Male,0,0,60,0
32,10, White, Female,0,0,30,0
20,9, White, Female,0,0,30,0
49,14, White, Male,0,0,40,1
36,13, White, Male,0,0,40,0
33,10, White, Female,0,0,45,0
25,10, Asian-Pac-Islander, Female,0,0,34,0
40,12, White, Male,0,0,40,0
48,9, White, Male,0,0,44,0
51,10, White, Male,0,0,50,0
22,12, Black, Male,0,0,20,0
34,10, Black, Male,0,0,50,0
22,6, White, Female,0,0,40,0
34,9, White, Male,0,2002,40,0
56,9, White, Male,0,0,40,0
49,9, White, Male,0,1902,40,0
36,13, White, Female,0,0,40,0
18,10, White, Female,0,0,20,0
26,9, White, Male,0,0,50,0
48,9, White, Male,0,0,50,0
35,9, White, Male,0,0,40,0
29,9, White, Male,0,0,40,0
47,9, White, Male,0,0,40,1
21,11, White, Female,0,0,12,0
28,10, White, Female,0,0,50,0
53,10, White, Male,0,0,40,1
65,9, White, Female,0,0,40,0
26,10, White, Female,0,0,40,0
50,13, White, Male,0,1902,50,1
26,9, White, Male,0,0,50,0
70,9, White, Male,0,0,20,0
55,10, White, Male,0,0,40,0
27,13, White, Male,0,0,35,0
31,10, White, Male,0,0,40,1
43,13, White, Male,0,1902,55,1
24,7, White, Male,0,0,40,0
22,4, White, Female,0,0,40,0
26,9, Black, Female,0,0,40,0
23,6, White, Female,0,0,40,0
41,9, White, Male,0,0,60,0
52,14, White, Male,0,0,40,0
41,9, White, Female,0,0,40,0
59,6, White, Male,0,0,40,0
56,10, White, Female,0,1977,50,1
58,9, White, Male,14344,0,48,1
65,13, White, Male,0,0,40,1
24,13, Asian-Pac-Islander, Male,0,0,40,0
51,12, White, Male,5178,0,45,1
31,10, White, Male,0,0,45,0
84,9, White, Female,0,0,16,0
51,10, White, Male,0,0,40,0
24,13, White, Male,0,0,50,0
30,9, White, Male,0,0,45,0
22,6, White, Male,0,0,40,0
30,14, White, Male,0,0,40,0
47,10, White, Female,0,0,40,0
19,9, White, Female,0,0,35,0
43,10, White, Female,0,0,36,0
30,13, White, Female,0,0,50,0
46,14, White, Female,0,0,45,0
49,13, White, Male,0,0,60,0
37,3, White, Female,0,0,40,0
42,14, White, Male,0,0,40,0
57,10, White, Male,5013,0,50,0
46,12, White, Female,0,0,40,0
23,10, White, Female,0,0,20,0
26,13, White, Male,0,0,58,1
64,14, White, Female,0,0,8,0
20,9, White, Female,0,0,40,0
31,9, White, Male,0,0,40,0
38,13, White, Male,0,1977,40,1
44,10, White, Male,0,0,40,0
42,11, Asian-Pac-Islander, Male,2885,0,40,0
23,13, White, Male,0,0,40,0
31,14, White, Male,0,0,90,1
35,7, White, Male,0,0,36,0
30,10, White, Male,0,0,35,0
35,9, White, Male,0,0,20,0
40,9, White, Female,0,0,38,0
18,7, White, Female,0,0,20,0
63,9, Black, Male,0,0,40,0
20,9, White, Male,0,0,40,0
50,14, White, Male,0,0,60,1
49,14, White, Male,0,0,45,0
53,6, White, Male,0,0,40,0
34,9, White, Female,0,0,40,0
54,9, White, Male,0,0,56,1
40,10, White, Male,0,0,40,1
22,13, White, Female,0,0,40,0
28,6, White, Male,0,0,35,0
24,9, White, Male,0,0,40,0
37,2, White, Female,0,0,48,0
62,9, White, Female,0,0,16,0
51,11, Asian-Pac-Islander, Female,0,0,40,0
65,10, White, Female,2346,0,40,0
31,9, White, Female,0,0,8,0
42,10, White, Male,0,0,90,1
42,9, Black, Female,0,0,35,0
54,12, White, Male,0,0,40,0
23,13, White, Female,0,0,60,0
28,9, White, Female,0,0,46,0
42,7, White, Male,0,0,40,0
30,9, Black, Male,0,0,40,0
33,9, White, Male,0,0,40,0
33,9, White, Female,0,0,40,0
39,9, White, Male,2977,0,40,0
27,7, White, Male,0,0,40,0
62,3, Asian-Pac-Islander, Male,0,0,40,0
17,6, White, Male,0,0,30,0
58,10, Black, Female,0,0,55,1
69,14, White, Male,6514,0,40,1
34,13, White, Male,0,0,42,1
34,13, White, Male,0,2824,50,1
20,9, White, Male,0,0,35,0
64,10, White, Female,0,0,40,1
41,9, White, Female,0,0,40,1
40,4, White, Male,0,0,40,0
53,14, White, Male,0,0,38,1
44,16, White, Male,0,0,45,0
37,3, White, Female,0,0,40,0
46,13, White, Male,0,0,60,1
17,5, White, Male,0,0,20,0
35,9, White, Male,0,0,40,0
36,12, White, Female,0,0,40,0
49,9, White, Male,0,0,40,1
48,15, White, Female,0,0,25,0
26,13, White, Male,0,0,40,0
26,12, White, Female,0,0,8,0
35,9, White, Male,0,0,40,0
29,5, White, Male,0,0,40,0
54,10, White, Male,7298,0,50,1
36,10, Black, Male,0,0,40,0
25,13, White, Male,0,0,40,0
18,6, White, Male,0,0,25,0
21,10, Black, Female,0,0,20,0
22,9, Black, Male,0,0,40,0
52,9, White, Male,0,0,45,1
36,10, White, Female,0,0,40,0
25,13, White, Female,0,1726,60,0
49,16, White, Male,99999,0,70,1
42,10, White, Male,0,0,50,1
37,11, White, Male,0,0,54,0
39,12, White, Male,0,0,40,0
32,13, White, Male,0,0,40,0
53,9, White, Male,0,0,40,0
30,7, White, Male,0,0,40,0
51,10, White, Female,0,0,40,1
62,11, Black, Female,0,0,40,0
38,3, White, Male,0,0,40,0
23,13, White, Male,0,0,40,0
39,9, White, Male,0,2051,40,0
37,10, White, Male,0,0,40,0
41,10, White, Male,0,0,40,0
47,13, White, Male,0,0,40,1
25,10, Black, Female,0,0,40,1
35,12, White, Female,0,0,50,0
47,9, White, Male,0,1977,45,1
30,9, White, Male,0,0,40,0
29,11, White, Male,0,2051,40,0
36,11, White, Female,0,0,50,1
42,13, White, Male,0,0,60,0
51,9, Black, Male,0,0,40,0
34,9, White, Male,0,0,40,0
44,9, White, Male,0,0,60,0
27,13, White, Male,0,0,41,0
39,9, Black, Male,0,0,40,0
46,9, White, Male,0,1741,40,0
32,9, White, Male,0,1590,62,0
31,13, Black, Female,0,0,50,0
23,7, White, Male,0,0,35,0
47,14, White, Male,15024,0,55,1
66,13, White, Male,0,0,99,0
26,9, White, Male,0,0,40,0
52,9, White, Male,0,0,40,1
53,7, White, Female,0,0,30,0
48,13, Asian-Pac-Islander, Male,0,0,40,0
37,12, White, Male,0,0,50,0
17,7, White, Female,0,0,5,0
50,11, White, Male,0,0,40,1
17,7, Black, Female,0,1602,40,0
39,10, Black, Male,0,0,40,0
28,13, Black, Female,0,0,40,0
38,12, White, Male,0,0,40,0
53,9, White, Male,0,1902,40,1
28,13, White, Male,0,0,40,0
42,10, White, Male,15024,0,32,1
40,5, White, Male,0,0,45,0
20,10, White, Male,0,0,40,0
32,13, White, Male,0,0,40,1
23,13, White, Male,0,0,40,0
25,13, Asian-Pac-Islander, Male,2174,0,40,0
41,9, Asian-Pac-Islander, Male,0,0,40,0
42,13, White, Male,7688,0,40,1
18,8, White, Male,594,0,14,0
29,13, White, Male,0,1848,60,1
36,9, White, Male,0,0,50,0
34,6, White, Male,0,0,40,0
34,9, White, Male,0,0,44,0
48,15, White, Male,15024,0,50,1
36,15, White, Male,0,0,80,1
67,9, White, Male,0,0,40,0
53,9, White, Male,7298,0,40,1
53,13, White, Male,0,2415,40,1
45,16, White, Male,0,0,45,1
22,6, White, Female,0,0,35,0
25,13, White, Male,0,0,43,0
61,10, White, Female,0,0,40,0
31,10, Black, Female,0,0,40,0
47,9, White, Male,0,0,38,0
31,2, White, Male,0,0,45,0
17,5, Other, Female,0,0,32,0
38,10, White, Male,0,0,50,1
42,10, Amer-Indian-Eskimo, Female,0,0,40,0
78,3, Asian-Pac-Islander, Male,0,0,36,0
54,11, White, Male,0,0,40,1
26,13, Asian-Pac-Islander, Female,0,0,50,0
30,9, White, Male,0,0,35,1
46,13, White, Male,0,0,40,1
26,13, Black, Female,0,0,45,0
30,9, White, Female,0,0,35,0
66,16, Black, Male,20051,0,35,1
23,9, Black, Male,2597,0,40,0
25,10, White, Male,0,0,40,0
32,13, White, Male,0,0,40,0
25,9, White, Male,0,0,38,0
51,7, White, Male,0,0,40,0
24,13, White, Male,0,0,40,0
22,10, White, Female,0,0,40,0
28,9, White, Female,0,0,40,0
29,7, Black, Female,0,0,20,0
26,13, White, Male,0,0,40,0
41,13, White, Male,0,0,40,1
19,10, White, Female,0,0,35,0
51,15, White, Male,0,0,50,1
27,3, White, Male,0,0,40,0
33,13, Black, Male,0,0,40,1
19,9, White, Female,0,0,8,0
41,13, White, Male,0,0,45,1
29,14, White, Male,0,0,40,1
28,9, Black, Male,0,0,40,0
25,10, White, Male,0,0,40,0
21,9, White, Male,0,0,36,0
24,10, White, Male,14344,0,50,1
48,7, White, Female,0,0,31,0
46,15, White, Male,0,0,60,1
35,10, White, Male,0,0,50,0
35,13, White, Male,0,0,40,1
50,6, White, Male,0,0,40,0
45,10, White, Male,0,0,40,0
62,13, White, Female,0,0,40,0
39,14, White, Male,0,1977,45,1
33,9, White, Male,0,0,40,0
22,10, White, Female,0,0,30,0
50,9, White, Male,0,0,48,1
25,7, White, Female,0,0,40,0
44,10, White, Female,0,0,40,0
26,9, White, Male,0,0,40,1
31,14, White, Female,0,0,50,1
56,9, White, Female,0,0,15,0
49,4, White, Male,0,0,40,0
49,8, White, Male,0,0,40,1
46,9, White, Female,0,0,43,0
33,10, Black, Male,0,0,40,0
25,13, White, Female,0,0,30,0
40,12, White, Female,0,0,40,1
32,14, White, Male,0,0,10,0
44,13, White, Male,0,0,55,0
48,9, White, Female,0,0,30,0
17,6, White, Female,0,0,12,0
50,11, White, Female,0,1887,36,1
61,10, White, Female,15024,0,34,1
22,9, Black, Male,0,0,40,0
17,7, White, Male,0,0,17,0
49,15, White, Male,0,0,60,1
26,9, White, Male,0,0,50,0
19,10, White, Male,0,0,10,0
17,8, White, Female,0,0,16,0
38,9, White, Male,0,0,40,0
34,11, Asian-Pac-Islander, Male,0,0,40,0
51,9, White, Male,7298,0,50,1
48,9, White, Male,0,0,42,1
63,14, White, Male,0,0,50,1
19,9, White, Female,0,0,40,0
73,10, White, Female,20051,0,36,1
51,9, White, Female,0,0,43,0
54,10, White, Male,0,0,40,1
41,9, White, Male,0,1848,40,1
36,13, White, Male,4386,0,50,1
42,4, Other, Male,0,0,40,0
38,10, White, Male,7688,0,40,1
37,13, White, Male,0,0,50,1
35,9, White, Male,0,1485,40,1
51,10, White, Male,0,0,40,0
23,11, White, Female,0,0,40,0
27,13, Black, Female,0,0,40,0
37,11, White, Male,0,0,42,1
